"timestamp","open","high","low","close","marketCap","volume"
"2025-03-01T00:04:50.940Z",0.033118899643429074,0.03360541326614668,0.03287590735237493,0.033130338819038735,32916.102093953865,134.4934983016437
"2025-03-02T18:04:38.941Z",0.03621048080026723,0.03722415348380597,0.03621048080026723,0.03722415348380597,36753.46293895983,887.1977153918705
"2025-03-03T00:04:50.124Z",0.0368085332146481,0.0368085332146481,0.030722327564350973,0.031377028944648576,31133.516305205434,4464.177896613111
"2025-03-04T00:04:43.349Z",0.03113092554056354,0.0317035168883454,0.029747992938526993,0.03145073408553256,31299.285737171143,2526.5178063731187
"2025-03-05T00:05:16.311Z",0.03138657182462332,0.032721671654531555,0.03118689520819322,0.032721671654531555,32417.85097707516,1234.3057531084369
"2025-03-06T00:06:18.003Z",0.032767629218011456,0.03362641538159182,0.03209674325927335,0.03215122775396717,32075.29701709503,243.71262693145906
"2025-03-07T13:04:58.626Z",0.03190798009308878,0.03260916905917487,0.031027662440965935,0.03127500087713691,31032.280062951064,345.8809953202891
"2025-03-08T00:04:31.981Z",0.031187929300873662,0.03257357518373491,0.031187929300873662,0.03227506250754239,32048.16238531636,3627.796267505806
"2025-03-09T00:04:55.904Z",0.03219262666936598,0.03229176593702809,0.028002699549936002,0.028002699549936002,27875.15983357868,2731.6253694680613
"2025-03-10T00:04:58.071Z",0.027994561081827105,0.02888439239101825,0.025556288045910577,0.02576104368454579,25504.60404924247,4293.329284940839
"2025-03-11T00:04:45.705Z",0.024934765613479105,0.025392464712501048,0.02400089874538807,0.02479709962316147,24604.652875242075,9077.906896836383
"2025-03-12T00:07:43.219Z",0.024463534320168064,0.025202183106733958,0.023838635326043255,0.025056124604544688,24876.97131542937,7510.0341322567865
"2025-03-13T00:09:37.836Z",0.02508257094020918,0.02508257094020918,0.02344797394256618,0.024033843683544137,23847.32045594129,3006.573409224299
"2025-03-14T00:11:30.636Z",0.023807832616795494,0.024648752144407884,0.023797257142347747,0.024466944992040402,24265.751759983534,1382.2197906696995
"2025-03-15T01:09:43.338Z",0.024220188451901454,0.02444320293545611,0.024136753006395263,0.024359204903925166,24160.365767590298,805.3005926354059
"2025-03-16T00:04:55.453Z",0.02430513136281009,0.02430513136281009,0.023444736235516312,0.023904466821635738,23718.94766937673,552.2356492258266
"2025-03-17T00:04:51.368Z",0.02342665665928324,0.024718940138766625,0.023300264788633094,0.024555845332036266,24365.270924207205,3889.3227972866343
"2025-03-18T00:09:38.699Z",0.02446441870272935,0.02484209896783612,0.024142978037112336,0.02484209896783612,24649.30298643084,6124.258853646702
"2025-03-19T00:09:37.340Z",0.02501348806794716,0.02598212676410449,0.02476890817877963,0.02598212676410449,25706.242444302236,3014.8681867184728
"2025-03-20T00:08:14.344Z",0.02606014081749479,0.02606014081749479,0.02472598611306966,0.024963714450747524,24769.97462895209,6408.633050161124
"2025-03-21T00:09:25.340Z",0.025019648337012087,0.025139927531168425,0.025019648337012087,0.025139927531168425,24947.83258431587,475.60794650638263
"2025-03-22T00:04:53.583Z",0.02391348799965247,0.024229876619814482,0.02391348799965247,0.024199177227940034,24011.37087031697,2801.2977171047487
"2025-03-23T00:01:36.238Z",0.024104858345018763,0.02423170835318592,0.024104858345018763,0.024225630134933042,24037.61848007759,2090.4087452718945
"2025-03-28T03:04:34.156Z",0.02416771088885321,0.02416771088885321,0.02229102826909202,0.02252247286454238,22341.02736240475,1930.1186116901388
"2025-03-29T00:04:36.169Z",0.022549527987366563,0.022681938039229094,0.02227176318242608,0.022308104874716454,22131.794119725426,886.5839845780247
"2025-03-30T03:04:38.537Z",0.021500246120280037,0.02155159789091809,0.021391943228992353,0.021470166341026414,21303.53944705855,1395.6427328726897
